Country,Localite,Category,Value,Date
Guinea,Telimele,New cases,0,01/16/15
Guinea,Boffa,New cases,1,01/16/15
Guinea,Kouroussa,New cases,0,01/16/15
Guinea,Siguiri,New cases,0,01/16/15
Guinea,Pita,New cases,0,01/16/15
Guinea,Nzerekore,New cases,1,01/16/15
Guinea,Yomou,New cases,0,01/16/15
Guinea,Dubreka,New cases,0,01/16/15
Guinea,For?cariah,New cases,0,01/16/15
Guinea,Kerouane,New cases,0,01/16/15
Guinea,Coyah,New cases,1,01/16/15
Guinea,Dalaba,New cases,0,01/16/15
Guinea,Beyla,New cases,0,01/16/15
Guinea,Kindia,New cases,0,01/16/15
Guinea,Lola,New cases,1,01/16/15
Guinea,Boke,New cases,0,01/16/15
Guinea,Mamou,New cases,0,01/16/15
Guinea,Faranah,New cases,0,01/16/15
Guinea,Kankan,New cases,0,01/16/15
Guinea,Fria,New cases,0,01/16/15
Guinea,National,Suspected cases,13,01/16/15
Guinea,Conakry,Suspected cases,4,01/16/15
Guinea,Gueckedou,Suspected cases,0,01/16/15
Guinea,Macenta,Suspected cases,0,01/16/15
Guinea,Dabola,Suspected cases,0,01/16/15
Guinea,Kissidougou,Suspected cases,0,01/16/15
Guinea,Dinguiraye,Suspected cases,0,01/16/15
Guinea,Telimele,Suspected cases,1,01/16/15
Guinea,Boffa,Suspected cases,0,01/16/15
Guinea,Kouroussa,Suspected cases,0,01/16/15
Guinea,Siguiri,Suspected cases,0,01/16/15
Guinea,Pita,Suspected cases,1,01/16/15
Guinea,Nzerekore,Suspected cases,2,01/16/15
Guinea,Yomou,Suspected cases,0,01/16/15
Guinea,Dubreka,Suspected cases,0,01/16/15
Guinea,For?cariah,Suspected cases,2,01/16/15
Guinea,Kerouane,Suspected cases,0,01/16/15
Guinea,Coyah,Suspected cases,0,01/16/15
Guinea,Dalaba,Suspected cases,0,01/16/15
Guinea,Beyla,Suspected cases,1,01/16/15
Guinea,Kindia,Suspected cases,0,01/16/15
Guinea,Lola,Suspected cases,1,01/16/15
Guinea,Boke,Suspected cases,0,01/16/15
Guinea,Mamou,Suspected cases,0,01/16/15
Guinea,Faranah,Suspected cases,1,01/16/15
Guinea,Kankan,Suspected cases,0,01/16/15
Guinea,Fria,Suspected cases,0,01/16/15
Guinea,National,Probable cases,319,01/16/15
Guinea,Conakry,Probable cases,30,01/16/15
Guinea,Gueckedou,Probable cases,112,01/16/15
Guinea,Macenta,Probable cases,27,01/16/15
Guinea,Dabola,Probable cases,5,01/16/15
Guinea,Kissidougou,Probable cases,5,01/16/15
Guinea,Dinguiraye,Probable cases,1,01/16/15
Guinea,Telimele,Probable cases,3,01/16/15
Guinea,Boffa,Probable cases,7,01/16/15
Guinea,Kouroussa,Probable cases,2,01/16/15
Guinea,Siguiri,Probable cases,8,01/16/15
Guinea,Pita,Probable cases,1,01/16/15
Guinea,Nzerekore,Probable cases,41,01/16/15
Guinea,Yomou,Probable cases,0,01/16/15
Guinea,Dubreka,Probable cases,6,01/16/15
Guinea,For?cariah,Probable cases,2,01/16/15
Guinea,Kerouane,Probable cases,1,01/16/15
Guinea,Coyah,Probable cases,6,01/16/15
Guinea,Dalaba,Probable cases,0,01/16/15
Guinea,Beyla,Probable cases,0,01/16/15
Guinea,Kindia,Probable cases,21,01/16/15
Guinea,Lola,Probable cases,16,01/16/15
Guinea,Boke,Probable cases,0,01/16/15
Guinea,Mamou,Probable cases,0,01/16/15
Guinea,Faranah,Probable cases,24,01/16/15
Guinea,Kankan,Probable cases,1,01/16/15
Guinea,Fria,Probable cases,0,01/16/15
Guinea,National,Confirmed cases,"2,536",01/16/15
Guinea,Conakry,Confirmed cases,380,01/16/15
Guinea,Gueckedou,Confirmed cases,269,01/16/15
Guinea,Macenta,Confirmed cases,715,01/16/15
Guinea,Dabola,Confirmed cases,8,01/16/15
Guinea,Kissidougou,Confirmed cases,97,01/16/15
Guinea,Dinguiraye,Confirmed cases,0,01/16/15
Guinea,Telimele,Confirmed cases,40,01/16/15
Guinea,Boffa,Confirmed cases,23,01/16/15
Guinea,Kouroussa,Confirmed cases,18,01/16/15
Guinea,Siguiri,Confirmed cases,23,01/16/15
Guinea,Pita,Confirmed cases,7,01/16/15
Guinea,Nzerekore,Confirmed cases,211,01/16/15
Guinea,Yomou,Confirmed cases,11,01/16/15
Guinea,Dubreka,Confirmed cases,85,01/16/15
Guinea,For?cariah,Confirmed cases,56,01/16/15
Guinea,Kerouane,Confirmed cases,160,01/16/15
Guinea,Coyah,Confirmed cases,168,01/16/15
Guinea,Dalaba,Confirmed cases,9,01/16/15
Guinea,Beyla,Confirmed cases,45,01/16/15
Guinea,Kindia,Confirmed cases,63,01/16/15
Guinea,Lola,Confirmed cases,68,01/16/15
Guinea,Boke,Confirmed cases,1,01/16/15
Guinea,Mamou,Confirmed cases,0,01/16/15
Guinea,Faranah,Confirmed cases,46,01/16/15
Guinea,Kankan,Confirmed cases,31,01/16/15
Guinea,Fria,Confirmed cases,2,01/16/15
Guinea,National,Cases,"2,868",01/16/15
Guinea,Conakry,Cases,414,01/16/15
Guinea,Gueckedou,Cases,381,01/16/15
Guinea,Macenta,Cases,742,01/16/15
Guinea,Dabola,Cases,13,01/16/15
Guinea,Kissidougou,Cases,102,01/16/15
Guinea,Dinguiraye,Cases,1,01/16/15
Guinea,Telimele,Cases,44,01/16/15
Guinea,Boffa,Cases,30,01/16/15
Guinea,Kouroussa,Cases,20,01/16/15
Guinea,Siguiri,Cases,31,01/16/15
Guinea,Pita,Cases,9,01/16/15
Guinea,Nzerekore,Cases,254,01/16/15
Guinea,Yomou,Cases,11,01/16/15
Guinea,Dubreka,Cases,91,01/16/15
Guinea,For?cariah,Cases,58,01/16/15
Guinea,Kerouane,Cases,161,01/16/15
Guinea,Coyah,Cases,176,01/16/15
Guinea,Dalaba,Cases,9,01/16/15
Guinea,Beyla,Cases,46,01/16/15
Guinea,Kindia,Cases,84,01/16/15
Guinea,Lola,Cases,86,01/16/15
Guinea,Boke,Cases,1,01/16/15
Guinea,Mamou,Cases,0,01/16/15
Guinea,Faranah,Cases,70,01/16/15
Guinea,Kankan,Cases,32,01/16/15
Guinea,Fria,Cases,2,01/16/15
Guinea,National,Deaths,"1,871",01/16/15
Guinea,Conakry,Deaths,207,01/16/15
Guinea,Gueckedou,Deaths,315,01/16/15
Guinea,Macenta,Deaths,500,01/16/15
Guinea,Dabola,Deaths,13,01/16/15
Guinea,Kissidougou,Deaths,72,01/16/15
Guinea,Dinguiraye,Deaths,1,01/16/15
Guinea,Telimele,Deaths,20,01/16/15
Guinea,Boffa,Deaths,19,01/16/15
Guinea,Kouroussa,Deaths,13,01/16/15
Guinea,Siguiri,Deaths,22,01/16/15
Guinea,Pita,Deaths,4,01/16/15
Guinea,Nzerekore,Deaths,178,01/16/15
Guinea,Yomou,Deaths,5,01/16/15
Guinea,Dubreka,Deaths,48,01/16/15
Guinea,For?cariah,Deaths,36,01/16/15
Guinea,Kerouane,Deaths,98,01/16/15
Guinea,Coyah,Deaths,91,01/16/15
Guinea,Dalaba,Deaths,2,01/16/15
Guinea,Beyla,Deaths,26,01/16/15
Guinea,Kindia,Deaths,62,01/16/15
Guinea,Lola,Deaths,62,01/16/15
Guinea,Boke,Deaths,0,01/16/15
Guinea,Mamou,Deaths,0,01/16/15
Guinea,Faranah,Deaths,54,01/16/15
Guinea,Kankan,Deaths,21,01/16/15
Guinea,Fria,Deaths,2,01/16/15
Guinea,National,New cases,7,01/17/15
Guinea,Conakry,New cases,5,01/17/15
Guinea,Gueckedou,New cases,0,01/17/15
Guinea,Macenta,New cases,0,01/17/15
Guinea,Dabola,New cases,0,01/17/15
Guinea,Kissidougou,New cases,0,01/17/15
Guinea,Dinguiraye,New cases,0,01/17/15
Guinea,Telimele,New cases,0,01/17/15
Guinea,Boffa,New cases,0,01/17/15
Guinea,Kouroussa,New cases,0,01/17/15
Guinea,Siguiri,New cases,0,01/17/15
Guinea,Pita,New cases,0,01/17/15
Guinea,Nzerekore,New cases,0,01/17/15
Guinea,Yomou,New cases,0,01/17/15
Guinea,Dubreka,New cases,0,01/17/15
Guinea,For?cariah,New cases,0,01/17/15
Guinea,Kerouane,New cases,0,01/17/15
Guinea,Coyah,New cases,0,01/17/15
Guinea,Dalaba,New cases,0,01/17/15
Guinea,Beyla,New cases,0,01/17/15
Guinea,Kindia,New cases,0,01/17/15
Guinea,Lola,New cases,2,01/17/15
Guinea,Boke,New cases,0,01/17/15
Guinea,Mamou,New cases,0,01/17/15
Guinea,Faranah,New cases,0,01/17/15
Guinea,Kankan,New cases,0,01/17/15
Guinea,Fria,New cases,0,01/17/15
Guinea,National,Suspected cases,15,01/17/15
Guinea,Conakry,Suspected cases,5,01/17/15
Guinea,Gueckedou,Suspected cases,0,01/17/15
Guinea,Macenta,Suspected cases,0,01/17/15
Guinea,Dabola,Suspected cases,0,01/17/15
Guinea,Kissidougou,Suspected cases,0,01/17/15
Guinea,Dinguiraye,Suspected cases,0,01/17/15
Guinea,Telimele,Suspected cases,1,01/17/15
Guinea,Boffa,Suspected cases,0,01/17/15
Guinea,Kouroussa,Suspected cases,0,01/17/15
Guinea,Siguiri,Suspected cases,0,01/17/15
Guinea,Pita,Suspected cases,1,01/17/15
Guinea,Nzerekore,Suspected cases,2,01/17/15
Guinea,Yomou,Suspected cases,0,01/17/15
Guinea,Dubreka,Suspected cases,0,01/17/15
Guinea,For?cariah,Suspected cases,0,01/17/15
Guinea,Kerouane,Suspected cases,0,01/17/15
Guinea,Coyah,Suspected cases,2,01/17/15
Guinea,Dalaba,Suspected cases,0,01/17/15
Guinea,Beyla,Suspected cases,1,01/17/15
Guinea,Kindia,Suspected cases,0,01/17/15
Guinea,Lola,Suspected cases,3,01/17/15
Guinea,Boke,Suspected cases,0,01/17/15
Guinea,Mamou,Suspected cases,0,01/17/15
Guinea,Faranah,Suspected cases,0,01/17/15
Guinea,Kankan,Suspected cases,0,01/17/15
Guinea,Fria,Suspected cases,0,01/17/15
Guinea,National,Probable cases,319,01/17/15
Guinea,Conakry,Probable cases,30,01/17/15
Guinea,Gueckedou,Probable cases,112,01/17/15
Guinea,Macenta,Probable cases,27,01/17/15
Guinea,Dabola,Probable cases,5,01/17/15
Guinea,Kissidougou,Probable cases,5,01/17/15
Guinea,Dinguiraye,Probable cases,1,01/17/15
Guinea,Telimele,Probable cases,3,01/17/15
Guinea,Boffa,Probable cases,7,01/17/15
Guinea,Kouroussa,Probable cases,2,01/17/15
Guinea,Siguiri,Probable cases,8,01/17/15
Guinea,Pita,Probable cases,1,01/17/15
Guinea,Nzerekore,Probable cases,41,01/17/15
Guinea,Yomou,Probable cases,0,01/17/15
Guinea,Dubreka,Probable cases,6,01/17/15
Guinea,For?cariah,Probable cases,2,01/17/15
Guinea,Kerouane,Probable cases,1,01/17/15
Guinea,Coyah,Probable cases,6,01/17/15
Guinea,Dalaba,Probable cases,0,01/17/15
Guinea,Beyla,Probable cases,0,01/17/15
Guinea,Kindia,Probable cases,21,01/17/15
Guinea,Lola,Probable cases,16,01/17/15
Guinea,Boke,Probable cases,0,01/17/15
Guinea,Mamou,Probable cases,0,01/17/15
Guinea,Faranah,Probable cases,24,01/17/15
Guinea,Kankan,Probable cases,1,01/17/15
Guinea,Fria,Probable cases,0,01/17/15
Guinea,National,Confirmed cases,"2,539",01/17/15
Guinea,Conakry,Confirmed cases,383,01/17/15
Guinea,Gueckedou,Confirmed cases,269,01/17/15
Guinea,Macenta,Confirmed cases,715,01/17/15
Guinea,Dabola,Confirmed cases,8,01/17/15
Guinea,Kissidougou,Confirmed cases,97,01/17/15
Guinea,Dinguiraye,Confirmed cases,0,01/17/15
Guinea,Telimele,Confirmed cases,40,01/17/15
Guinea,Boffa,Confirmed cases,23,01/17/15
Guinea,Kouroussa,Confirmed cases,18,01/17/15
Guinea,Siguiri,Confirmed cases,23,01/17/15
Guinea,Pita,Confirmed cases,7,01/17/15
Guinea,Nzerekore,Confirmed cases,211,01/17/15
Guinea,Yomou,Confirmed cases,11,01/17/15
Guinea,Dubreka,Confirmed cases,85,01/17/15
Guinea,For?cariah,Confirmed cases,56,01/17/15
Guinea,Kerouane,Confirmed cases,160,01/17/15
Guinea,Coyah,Confirmed cases,168,01/17/15
Guinea,Dalaba,Confirmed cases,9,01/17/15
Guinea,Beyla,Confirmed cases,45,01/17/15
Guinea,Kindia,Confirmed cases,63,01/17/15
Guinea,Lola,Confirmed cases,68,01/17/15
Guinea,Boke,Confirmed cases,1,01/17/15
Guinea,Mamou,Confirmed cases,0,01/17/15
Guinea,Faranah,Confirmed cases,46,01/17/15
Guinea,Kankan,Confirmed cases,31,01/17/15
Guinea,Fria,Confirmed cases,2,01/17/15
Guinea,National,Cases,"2,873",01/17/15
Guinea,Conakry,Cases,418,01/17/15
Guinea,Gueckedou,Cases,381,01/17/15
Guinea,Macenta,Cases,742,01/17/15
Guinea,Dabola,Cases,13,01/17/15
Guinea,Kissidougou,Cases,102,01/17/15
Guinea,Dinguiraye,Cases,1,01/17/15
Guinea,Telimele,Cases,44,01/17/15
Guinea,Boffa,Cases,30,01/17/15
Guinea,Kouroussa,Cases,20,01/17/15
Guinea,Siguiri,Cases,31,01/17/15
Guinea,Pita,Cases,9,01/17/15
Guinea,Nzerekore,Cases,254,01/17/15
Guinea,Yomou,Cases,11,01/17/15
Guinea,Dubreka,Cases,91,01/17/15
Guinea,For?cariah,Cases,58,01/17/15
Guinea,Kerouane,Cases,161,01/17/15
Guinea,Coyah,Cases,176,01/17/15
Guinea,Dalaba,Cases,9,01/17/15
Guinea,Beyla,Cases,46,01/17/15
Guinea,Kindia,Cases,84,01/17/15
Guinea,Lola,Cases,87,01/17/15
Guinea,Boke,Cases,1,01/17/15
Guinea,Mamou,Cases,0,01/17/15
Guinea,Faranah,Cases,70,01/17/15
Guinea,Kankan,Cases,32,01/17/15
Guinea,Fria,Cases,2,01/17/15
Guinea,National,Deaths,"1,875",01/17/15
Guinea,Conakry,Deaths,208,01/17/15
Guinea,Gueckedou,Deaths,315,01/17/15
Guinea,Macenta,Deaths,500,01/17/15
Guinea,Dabola,Deaths,13,01/17/15
Guinea,Kissidougou,Deaths,72,01/17/15
Guinea,Dinguiraye,Deaths,1,01/17/15
Guinea,Telimele,Deaths,20,01/17/15
Guinea,Boffa,Deaths,20,01/17/15
Guinea,Kouroussa,Deaths,13,01/17/15
Guinea,Siguiri,Deaths,22,01/17/15
Guinea,Pita,Deaths,4,01/17/15
Guinea,Nzerekore,Deaths,178,01/17/15
Guinea,Yomou,Deaths,5,01/17/15
Guinea,Dubreka,Deaths,50,01/17/15
Guinea,For?cariah,Deaths,36,01/17/15
Guinea,Kerouane,Deaths,98,01/17/15
Guinea,Coyah,Deaths,91,01/17/15
Guinea,Dalaba,Deaths,2,01/17/15
Guinea,Beyla,Deaths,26,01/17/15
Guinea,Kindia,Deaths,62,01/17/15
Guinea,Lola,Deaths,62,01/17/15
Guinea,Boke,Deaths,0,01/17/15
Guinea,Mamou,Deaths,0,01/17/15
Guinea,Faranah,Deaths,54,01/17/15
Guinea,Kankan,Deaths,21,01/17/15
Guinea,Fria,Deaths,2,01/17/15
Guinea,National,New cases,1,01/18/15
Guinea,Conakry,New cases,0,01/18/15
Guinea,Gueckedou,New cases,0,01/18/15
Guinea,Macenta,New cases,0,01/18/15
Guinea,Dabola,New cases,0,01/18/15
Guinea,Kissidougou,New cases,0,01/18/15
Guinea,Dinguiraye,New cases,0,01/18/15
Guinea,Telimele,New cases,0,01/18/15
Guinea,Boffa,New cases,0,01/18/15
Guinea,Kouroussa,New cases,0,01/18/15
Guinea,Siguiri,New cases,0,01/18/15
Guinea,Pita,New cases,0,01/18/15
Guinea,Nzerekore,New cases,0,01/18/15
Guinea,Yomou,New cases,0,01/18/15
Guinea,Dubreka,New cases,0,01/18/15
Guinea,For?cariah,New cases,0,01/18/15
Guinea,Kerouane,New cases,0,01/18/15
Guinea,Coyah,New cases,0,01/18/15
Guinea,Dalaba,New cases,0,01/18/15
Guinea,Beyla,New cases,0,01/18/15
Guinea,Kindia,New cases,1,01/18/15
Guinea,Lola,New cases,0,01/18/15
Guinea,Boke,New cases,0,01/18/15
Guinea,Mamou,New cases,0,01/18/15
Guinea,Faranah,New cases,0,01/18/15
Guinea,Kankan,New cases,0,01/18/15
Guinea,Fria,New cases,0,01/18/15
Guinea,National,Suspected cases,13,01/18/15
Guinea,Conakry,Suspected cases,2,01/18/15
Guinea,Gueckedou,Suspected cases,0,01/18/15
Guinea,Macenta,Suspected cases,0,01/18/15
Guinea,Dabola,Suspected cases,0,01/18/15
Guinea,Kissidougou,Suspected cases,0,01/18/15
Guinea,Dinguiraye,Suspected cases,0,01/18/15
Guinea,Telimele,Suspected cases,1,01/18/15
Guinea,Boffa,Suspected cases,0,01/18/15
Guinea,Kouroussa,Suspected cases,0,01/18/15
Guinea,Siguiri,Suspected cases,0,01/18/15
Guinea,Pita,Suspected cases,1,01/18/15
Guinea,Nzerekore,Suspected cases,2,01/18/15
Guinea,Yomou,Suspected cases,0,01/18/15
Guinea,Dubreka,Suspected cases,0,01/18/15
Guinea,For?cariah,Suspected cases,0,01/18/15
Guinea,Kerouane,Suspected cases,0,01/18/15
Guinea,Coyah,Suspected cases,2,01/18/15
Guinea,Dalaba,Suspected cases,0,01/18/15
Guinea,Beyla,Suspected cases,1,01/18/15
Guinea,Kindia,Suspected cases,1,01/18/15
Guinea,Lola,Suspected cases,3,01/18/15
Guinea,Boke,Suspected cases,0,01/18/15
Guinea,Mamou,Suspected cases,0,01/18/15
Guinea,Faranah,Suspected cases,0,01/18/15
Guinea,Kankan,Suspected cases,0,01/18/15
Guinea,Fria,Suspected cases,0,01/18/15
Guinea,National,Probable cases,319,01/18/15
Guinea,Conakry,Probable cases,30,01/18/15
Guinea,Gueckedou,Probable cases,112,01/18/15
Guinea,Macenta,Probable cases,27,01/18/15
Guinea,Dabola,Probable cases,5,01/18/15
Guinea,Kissidougou,Probable cases,5,01/18/15
Guinea,Dinguiraye,Probable cases,1,01/18/15
Guinea,Telimele,Probable cases,3,01/18/15
Guinea,Boffa,Probable cases,7,01/18/15
Guinea,Kouroussa,Probable cases,2,01/18/15
Guinea,Siguiri,Probable cases,8,01/18/15
Guinea,Pita,Probable cases,1,01/18/15
Guinea,Nzerekore,Probable cases,41,01/18/15
Guinea,Yomou,Probable cases,0,01/18/15
Guinea,Dubreka,Probable cases,6,01/18/15
Guinea,For?cariah,Probable cases,2,01/18/15
Guinea,Kerouane,Probable cases,1,01/18/15
Guinea,Coyah,Probable cases,6,01/18/15
Guinea,Dalaba,Probable cases,0,01/18/15
Guinea,Beyla,Probable cases,0,01/18/15
Guinea,Kindia,Probable cases,21,01/18/15
Guinea,Lola,Probable cases,16,01/18/15
Guinea,Boke,Probable cases,0,01/18/15
Guinea,Mamou,Probable cases,0,01/18/15
Guinea,Faranah,Probable cases,24,01/18/15
Guinea,Kankan,Probable cases,1,01/18/15
Guinea,Fria,Probable cases,0,01/18/15
Guinea,National,Confirmed cases,"2,539",01/18/15
Guinea,Conakry,Confirmed cases,383,01/18/15
Guinea,Gueckedou,Confirmed cases,269,01/18/15
Guinea,Macenta,Confirmed cases,715,01/18/15
Guinea,Dabola,Confirmed cases,8,01/18/15
Guinea,Kissidougou,Confirmed cases,97,01/18/15
Guinea,Dinguiraye,Confirmed cases,0,01/18/15
Guinea,Telimele,Confirmed cases,40,01/18/15
Guinea,Boffa,Confirmed cases,23,01/18/15
Guinea,Kouroussa,Confirmed cases,18,01/18/15
Guinea,Siguiri,Confirmed cases,23,01/18/15
Guinea,Pita,Confirmed cases,7,01/18/15
Guinea,Nzerekore,Confirmed cases,211,01/18/15
Guinea,Yomou,Confirmed cases,11,01/18/15
Guinea,Dubreka,Confirmed cases,85,01/18/15
Guinea,For?cariah,Confirmed cases,56,01/18/15
Guinea,Kerouane,Confirmed cases,160,01/18/15
Guinea,Coyah,Confirmed cases,168,01/18/15
Guinea,Dalaba,Confirmed cases,9,01/18/15
Guinea,Beyla,Confirmed cases,45,01/18/15
Guinea,Kindia,Confirmed cases,63,01/18/15
Guinea,Lola,Confirmed cases,68,01/18/15
Guinea,Boke,Confirmed cases,1,01/18/15
Guinea,Mamou,Confirmed cases,0,01/18/15
Guinea,Faranah,Confirmed cases,46,01/18/15
Guinea,Kankan,Confirmed cases,31,01/18/15
Guinea,Fria,Confirmed cases,2,01/18/15
Guinea,National,Cases,"2,871",01/18/15
Guinea,Conakry,Cases,415,01/18/15
Guinea,Gueckedou,Cases,381,01/18/15
Guinea,Macenta,Cases,742,01/18/15
Guinea,Dabola,Cases,13,01/18/15
Guinea,Kissidougou,Cases,102,01/18/15
Guinea,Dinguiraye,Cases,1,01/18/15
Guinea,Telimele,Cases,44,01/18/15
Guinea,Boffa,Cases,30,01/18/15
Guinea,Kouroussa,Cases,20,01/18/15
Guinea,Siguiri,Cases,31,01/18/15
Guinea,Pita,Cases,9,01/18/15
Guinea,Nzerekore,Cases,254,01/18/15
Guinea,Yomou,Cases,11,01/18/15
Guinea,Dubreka,Cases,91,01/18/15
Guinea,For?cariah,Cases,58,01/18/15
Guinea,Kerouane,Cases,161,01/18/15
Guinea,Coyah,Cases,176,01/18/15
Guinea,Dalaba,Cases,9,01/18/15
Guinea,Beyla,Cases,46,01/18/15
Guinea,Kindia,Cases,85,01/18/15
Guinea,Lola,Cases,87,01/18/15
Guinea,Boke,Cases,1,01/18/15
Guinea,Mamou,Cases,0,01/18/15
Guinea,Faranah,Cases,70,01/18/15
Guinea,Kankan,Cases,32,01/18/15
Guinea,Fria,Cases,2,01/18/15
Guinea,National,Deaths,"1,876",01/18/15
Guinea,Conakry,Deaths,208,01/18/15
Guinea,Gueckedou,Deaths,315,01/18/15
Guinea,Macenta,Deaths,500,01/18/15
Guinea,Dabola,Deaths,13,01/18/15
Guinea,Kissidougou,Deaths,72,01/18/15
Guinea,Dinguiraye,Deaths,1,01/18/15
Guinea,Telimele,Deaths,20,01/18/15
Guinea,Boffa,Deaths,20,01/18/15
Guinea,Kouroussa,Deaths,13,01/18/15
Guinea,Siguiri,Deaths,22,01/18/15
Guinea,Pita,Deaths,4,01/18/15
Guinea,Nzerekore,Deaths,179,01/18/15
Guinea,Yomou,Deaths,5,01/18/15
Guinea,Dubreka,Deaths,50,01/18/15
Guinea,For?cariah,Deaths,36,01/18/15
Guinea,Kerouane,Deaths,98,01/18/15
Guinea,Coyah,Deaths,91,01/18/15
Guinea,Dalaba,Deaths,2,01/18/15
Guinea,Beyla,Deaths,26,01/18/15
Guinea,Kindia,Deaths,62,01/18/15
Guinea,Lola,Deaths,62,01/18/15
Guinea,Boke,Deaths,0,01/18/15
Guinea,Mamou,Deaths,0,01/18/15
Guinea,Faranah,Deaths,54,01/18/15
Guinea,Kankan,Deaths,21,01/18/15
Guinea,Fria,Deaths,2,01/18/15
Guinea,National,New cases,5,01/19/15
Guinea,Conakry,New cases,0,01/19/15
Guinea,Gueckedou,New cases,0,01/19/15
Guinea,Macenta,New cases,0,01/19/15
Guinea,Dabola,New cases,0,01/19/15
Guinea,Kissidougou,New cases,0,01/19/15
Guinea,Dinguiraye,New cases,0,01/19/15
Guinea,Telimele,New cases,0,01/19/15
Guinea,Boffa,New cases,0,01/19/15
Guinea,Kouroussa,New cases,0,01/19/15
Guinea,Siguiri,New cases,0,01/19/15
Guinea,Pita,New cases,0,01/19/15
Guinea,Nzerekore,New cases,0,01/19/15
Guinea,Yomou,New cases,0,01/19/15
Guinea,Dubreka,New cases,0,01/19/15
Guinea,For?cariah,New cases,4,01/19/15
Guinea,Kerouane,New cases,0,01/19/15
Guinea,Coyah,New cases,0,01/19/15
Guinea,Dalaba,New cases,0,01/19/15
Guinea,Beyla,New cases,0,01/19/15
Guinea,Kindia,New cases,0,01/19/15
Guinea,Lola,New cases,0,01/19/15
Guinea,Boke,New cases,1,01/19/15
Guinea,Mamou,New cases,0,01/19/15
Guinea,Faranah,New cases,0,01/19/15
Guinea,Kankan,New cases,0,01/19/15
Guinea,Fria,New cases,0,01/19/15
Guinea,National,Suspected cases,12,01/19/15
Guinea,Conakry,Suspected cases,1,01/19/15
Guinea,Gueckedou,Suspected cases,0,01/19/15
Guinea,Macenta,Suspected cases,0,01/19/15
Guinea,Dabola,Suspected cases,0,01/19/15
Guinea,Kissidougou,Suspected cases,0,01/19/15
Guinea,Dinguiraye,Suspected cases,0,01/19/15
Guinea,Telimele,Suspected cases,1,01/19/15
Guinea,Boffa,Suspected cases,0,01/19/15
Guinea,Kouroussa,Suspected cases,0,01/19/15
Guinea,Siguiri,Suspected cases,0,01/19/15
Guinea,Pita,Suspected cases,1,01/19/15
Guinea,Nzerekore,Suspected cases,2,01/19/15
Guinea,Yomou,Suspected cases,0,01/19/15
Guinea,Dubreka,Suspected cases,0,01/19/15
Guinea,For?cariah,Suspected cases,1,01/19/15
Guinea,Kerouane,Suspected cases,0,01/19/15
Guinea,Coyah,Suspected cases,2,01/19/15
Guinea,Dalaba,Suspected cases,0,01/19/15
Guinea,Beyla,Suspected cases,1,01/19/15
Guinea,Kindia,Suspected cases,1,01/19/15
Guinea,Lola,Suspected cases,3,01/19/15
Guinea,Boke,Suspected cases,0,01/19/15
Guinea,Mamou,Suspected cases,0,01/19/15
Guinea,Faranah,Suspected cases,0,01/19/15
Guinea,Kankan,Suspected cases,0,01/19/15
Guinea,Fria,Suspected cases,0,01/19/15
Guinea,National,Probable cases,319,01/19/15
Guinea,Conakry,Probable cases,30,01/19/15
Guinea,Gueckedou,Probable cases,112,01/19/15
Guinea,Macenta,Probable cases,27,01/19/15
Guinea,Dabola,Probable cases,5,01/19/15
Guinea,Kissidougou,Probable cases,5,01/19/15
Guinea,Dinguiraye,Probable cases,1,01/19/15
Guinea,Telimele,Probable cases,3,01/19/15
Guinea,Boffa,Probable cases,7,01/19/15
Guinea,Kouroussa,Probable cases,2,01/19/15
Guinea,Siguiri,Probable cases,8,01/19/15
Guinea,Pita,Probable cases,1,01/19/15
Guinea,Nzerekore,Probable cases,41,01/19/15
Guinea,Yomou,Probable cases,0,01/19/15
Guinea,Dubreka,Probable cases,6,01/19/15
Guinea,For?cariah,Probable cases,2,01/19/15
Guinea,Kerouane,Probable cases,1,01/19/15
Guinea,Coyah,Probable cases,6,01/19/15
Guinea,Dalaba,Probable cases,0,01/19/15
Guinea,Beyla,Probable cases,0,01/19/15
Guinea,Kindia,Probable cases,21,01/19/15
Guinea,Lola,Probable cases,16,01/19/15
Guinea,Boke,Probable cases,0,01/19/15
Guinea,Mamou,Probable cases,0,01/19/15
Guinea,Faranah,Probable cases,24,01/19/15
Guinea,Kankan,Probable cases,1,01/19/15
Guinea,Fria,Probable cases,0,01/19/15
Guinea,National,Confirmed cases,"2,542",01/19/15
Guinea,Conakry,Confirmed cases,383,01/19/15
Guinea,Gueckedou,Confirmed cases,269,01/19/15
Guinea,Macenta,Confirmed cases,715,01/19/15
Guinea,Dabola,Confirmed cases,8,01/19/15
Guinea,Kissidougou,Confirmed cases,97,01/19/15
Guinea,Dinguiraye,Confirmed cases,0,01/19/15
Guinea,Telimele,Confirmed cases,40,01/19/15
Guinea,Boffa,Confirmed cases,23,01/19/15
Guinea,Kouroussa,Confirmed cases,18,01/19/15
Guinea,Siguiri,Confirmed cases,23,01/19/15
Guinea,Pita,Confirmed cases,7,01/19/15
Guinea,Nzerekore,Confirmed cases,211,01/19/15
Guinea,Yomou,Confirmed cases,11,01/19/15
Guinea,Dubreka,Confirmed cases,85,01/19/15
Guinea,For?cariah,Confirmed cases,59,01/19/15
Guinea,Kerouane,Confirmed cases,160,01/19/15
Guinea,Coyah,Confirmed cases,168,01/19/15
